# step, loss_train, loss_test, metrics_test
6.900000000000000000e+03 4.421633202582597733e-04 3.948130761273205280e-04 4.251402569934725761e-04 7.441999041475355625e-04 7.185152499005198479e-04 2.872841432690620422e-04 4.421633202582597733e-04 3.948130761273205280e-04 4.251402569934725761e-04 7.441999041475355625e-04 7.185152499005198479e-04 2.872841432690620422e-04
7.000000000000000000e+03 1.646094751777127385e-04 1.925126998685300350e-04 1.623439602553844452e-04 2.855554048437625170e-04 5.085137090645730495e-04 4.577481013257056475e-05 1.646094751777127385e-04 1.925126998685300350e-04 1.623439602553844452e-04 2.855554048437625170e-04 5.085137090645730495e-04 4.577481013257056475e-05
7.100000000000000000e+03 1.051622311933897436e-04 1.754066470311954618e-04 1.658270775806158781e-04 3.565367951523512602e-04 3.583252837415784597e-04 4.537906715995632112e-05 1.051622311933897436e-04 1.754066470311954618e-04 1.658270775806158781e-04 3.565367951523512602e-04 3.583252837415784597e-04 4.537906715995632112e-05
7.200000000000000000e+03 8.740356861380860209e-05 1.512051239842548966e-04 1.280714932363480330e-04 2.098226250382140279e-04 3.230774018447846174e-04 3.248342545703053474e-05 8.740356861380860209e-05 1.512051239842548966e-04 1.280714932363480330e-04 2.098226250382140279e-04 3.230774018447846174e-04 3.248342545703053474e-05
7.300000000000000000e+03 8.960737613961100578e-05 1.539170771138742566e-04 1.351565733784809709e-04 2.204461197834461927e-04 3.186539106536656618e-04 4.233197978464886546e-05 8.960737613961100578e-05 1.539170771138742566e-04 1.351565733784809709e-04 2.204461197834461927e-04 3.186539106536656618e-04 4.233197978464886546e-05
7.400000000000000000e+03 8.743945363676175475e-05 1.487378613092005253e-04 1.245878956979140639e-04 2.030363684752956033e-04 3.070400853175669909e-04 3.141354682156816125e-05 8.743945363676175475e-05 1.487378613092005253e-04 1.245878956979140639e-04 2.030363684752956033e-04 3.070400853175669909e-04 3.141354682156816125e-05
7.500000000000000000e+03 1.511992886662483215e-04 1.810006942832842469e-04 1.528941356809809804e-04 2.466283622197806835e-04 3.517333534546196461e-04 5.826444976264610887e-05 1.511992886662483215e-04 1.810006942832842469e-04 1.528941356809809804e-04 2.466283622197806835e-04 3.517333534546196461e-04 5.826444976264610887e-05
7.600000000000000000e+03 1.164273635367862880e-04 2.129609347321093082e-04 1.916061155498027802e-04 3.978698805440217257e-04 3.743522393051534891e-04 3.801139610004611313e-05 1.164273635367862880e-04 2.129609347321093082e-04 1.916061155498027802e-04 3.978698805440217257e-04 3.743522393051534891e-04 3.801139610004611313e-05
7.700000000000000000e+03 9.184672671835869551e-05 1.528629654785618186e-04 1.241791178472340107e-04 1.972285972442477942e-04 2.842709363903850317e-04 3.455811747699044645e-05 9.184672671835869551e-05 1.528629654785618186e-04 1.241791178472340107e-04 1.972285972442477942e-04 2.842709363903850317e-04 3.455811747699044645e-05
7.800000000000000000e+03 1.814190181903541088e-04 2.145937905879691243e-04 2.006742433877661824e-04 2.729947154875844717e-04 5.883418489247560501e-04 8.134877862175926566e-05 1.814190181903541088e-04 2.145937905879691243e-04 2.006742433877661824e-04 2.729947154875844717e-04 5.883418489247560501e-04 8.134877862175926566e-05
7.900000000000000000e+03 2.519279660191386938e-04 2.559141721576452255e-04 2.890058094635605812e-04 7.089445134624838829e-04 8.157901465892791748e-04 7.083465607138350606e-05 2.519279660191386938e-04 2.559141721576452255e-04 2.890058094635605812e-04 7.089445134624838829e-04 8.157901465892791748e-04 7.083465607138350606e-05
